GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,TTRACTA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,LGI001,LGI002,LGI003,LGI004,LGI005,LGI006
"G3101590","2010","2","4","Nebraska","31","Seward County","159",,,,,,,,,,,"30700","99999","999",,,,,,,,,,,,"Seward County",16750,0,0,0,0,16750
"G3101610","2010","2","4","Nebraska","31","Sheridan County","161",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sheridan County",5469,0,0,0,0,5469
"G3101630","2010","2","4","Nebraska","31","Sherman County","163",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sherman County",3152,0,0,0,0,3152
"G3101650","2010","2","4","Nebraska","31","Sioux County","165",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sioux County",1311,0,0,0,0,1311
"G3101670","2010","2","4","Nebraska","31","Stanton County","167",,,,,,,,,,,"35740","99999","999",,,,,,,,,,,,"Stanton County",6129,0,0,0,0,6129
"G3101690","2010","2","4","Nebraska","31","Thayer County","169",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Thayer County",5228,0,0,0,0,5228
"G3101710","2010","2","4","Nebraska","31","Thomas County","171",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Thomas County",647,0,0,0,0,647
"G3101730","2010","2","4","Nebraska","31","Thurston County","173",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Thurston County",6940,0,0,0,0,6940
"G3101750","2010","2","4","Nebraska","31","Valley County","175",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Valley County",4260,0,0,0,0,4260
"G3101770","2010","2","4","Nebraska","31","Washington County","177",,,,,,,,,,,"36540","99999","420",,,,,,,,,,,,"Washington County",20234,0,0,0,0,20234
"G3101790","2010","2","4","Nebraska","31","Wayne County","179",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Wayne County",9595,0,0,0,0,9595
"G3101810","2010","2","4","Nebraska","31","Webster County","181",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Webster County",3812,0,0,0,0,3812
"G3101830","2010","2","4","Nebraska","31","Wheeler County","183",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Wheeler County",818,0,0,0,0,818
"G3101850","2010","2","4","Nebraska","31","York County","185",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"York County",13665,0,0,0,0,13665
"G3200010","2010","4","8","Nevada","32","Churchill County","001",,,,,,,,,,,"21980","99999","999",,,,,,,,,,,,"Churchill County",24877,0,0,0,0,24877
"G3200030","2010","4","8","Nevada","32","Clark County","003",,,,,,,,,,,"29820","99999","332",,,,,,,,,,,,"Clark County",1951269,0,0,0,0,1951269
"G3200050","2010","4","8","Nevada","32","Douglas County","005",,,,,,,,,,,"23820","99999","472",,,,,,,,,,,,"Douglas County",46997,0,0,0,0,46997
"G3200070","2010","4","8","Nevada","32","Elko County","007",,,,,,,,,,,"21220","99999","999",,,,,,,,,,,,"Elko County",48818,0,0,0,0,48818
"G3200090","2010","4","8","Nevada","32","Esmeralda County","009",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Esmeralda County",783,0,0,0,0,783
"G3200110","2010","4","8","Nevada","32","Eureka County","011",,,,,,,,,,,"21220","99999","999",,,,,,,,,,,,"Eureka County",1987,0,0,0,0,1987
"G3200130","2010","4","8","Nevada","32","Humboldt County","013",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Humboldt County",16528,0,0,0,0,16528
"G3200150","2010","4","8","Nevada","32","Lander County","015",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Lander County",5775,0,0,0,0,5775
"G3200170","2010","4","8","Nevada","32","Lincoln County","017",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Lincoln County",5345,0,0,0,0,5345
"G3200190","2010","4","8","Nevada","32","Lyon County","019",,,,,,,,,,,"22280","99999","456",,,,,,,,,,,,"Lyon County",51980,0,0,0,0,51980
"G3200210","2010","4","8","Nevada","32","Mineral County","021",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Mineral County",4772,0,0,0,0,4772
"G3200230","2010","4","8","Nevada","32","Nye County","023",,,,,,,,,,,"37220","99999","332",,,,,,,,,,,,"Nye County",43946,0,0,0,0,43946
"G3200270","2010","4","8","Nevada","32","Pershing County","027",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Pershing County",6753,0,0,0,0,6753
"G3200290","2010","4","8","Nevada","32","Storey County","029",,,,,,,,,,,"39900","99999","456",,,,,,,,,,,,"Storey County",4010,0,0,0,0,4010
"G3200310","2010","4","8","Nevada","32","Washoe County","031",,,,,,,,,,,"39900","99999","456",,,,,,,,,,,,"Washoe County",421407,0,0,0,0,421407
"G3200330","2010","4","8","Nevada","32","White Pine County","033",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"White Pine County",10030,0,0,0,0,10030
"G3205100","2010","4","8","Nevada","32","Carson City","510",,,,,,,,,,,"16180","99999","999",,,,,,,,,,,,"Carson City",55274,0,0,0,0,55274
"G3300010","2010","1","1","New Hampshire","33","Belknap County","001",,,,,,,,,,,"29060","99999","148",,,,,,,,,,,,"Belknap County",60088,0,0,0,0,60088
"G3300030","2010","1","1","New Hampshire","33","Carroll County","003",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Carroll County",47818,0,0,0,0,47818
"G3300050","2010","1","1","New Hampshire","33","Cheshire County","005",,,,,,,,,,,"28300","99999","999",,,,,,,,,,,,"Cheshire County",77117,0,0,0,0,77117
"G3300070","2010","1","1","New Hampshire","33","Coos County","007",,,,,,,,,,,"13620","99999","999",,,,,,,,,,,,"Coos County",33055,0,0,0,0,33055
"G3300090","2010","1","1","New Hampshire","33","Grafton County","009",,,,,,,,,,,"30100","99999","180",,,,,,,,,,,,"Grafton County",89118,0,0,0,0,89118
"G3300110","2010","1","1","New Hampshire","33","Hillsborough County","011",,,,,,,,,,,"31700","99999","148",,,,,,,,,,,,"Hillsborough County",400721,0,0,0,0,400721
"G3300130","2010","1","1","New Hampshire","33","Merrimack County","013",,,,,,,,,,,"18180","99999","148",,,,,,,,,,,,"Merrimack County",146445,0,0,0,0,146445
"G3300150","2010","1","1","New Hampshire","33","Rockingham County","015",,,,,,,,,,,"14460","40484","148",,,,,,,,,,,,"Rockingham County",295223,0,0,0,0,295223
"G3300170","2010","1","1","New Hampshire","33","Strafford County","017",,,,,,,,,,,"14460","40484","148",,,,,,,,,,,,"Strafford County",123143,0,0,0,0,123143
"G3300190","2010","1","1","New Hampshire","33","Sullivan County","019",,,,,,,,,,,"17200","99999","180",,,,,,,,,,,,"Sullivan County",43742,0,0,0,0,43742
"G3400010","2010","1","2","New Jersey","34","Atlantic County","001",,,,,,,,,,,"12100","99999","999",,,,,,,,,,,,"Atlantic County",274549,0,0,0,0,274549
"G3400030","2010","1","2","New Jersey","34","Bergen County","003",,,,,,,,,,,"35620","35644","408",,,,,,,,,,,,"Bergen County",905116,0,0,0,0,905116
"G3400050","2010","1","2","New Jersey","34","Burlington County","005",,,,,,,,,,,"37980","15804","428",,,,,,,,,,,,"Burlington County",448734,0,0,0,0,448734
"G3400070","2010","1","2","New Jersey","34","Camden County","007",,,,,,,,,,,"37980","15804","428",,,,,,,,,,,,"Camden County",513657,0,0,0,0,513657
"G3400090","2010","1","2","New Jersey","34","Cape May County","009",,,,,,,,,,,"36140","99999","999",,,,,,,,,,,,"Cape May County",97265,0,0,0,0,97265
"G3400110","2010","1","2","New Jersey","34","Cumberland County","011",,,,,,,,,,,"47220","99999","428",,,,,,,,,,,,"Cumberland County",156898,0,0,0,0,156898
"G3400130","2010","1","2","New Jersey","34","Essex County","013",,,,,,,,,,,"35620","35084","408",,,,,,,,,,,,"Essex County",783969,0,0,0,0,783969
"G3400150","2010","1","2","New Jersey","34","Gloucester County","015",,,,,,,,,,,"37980","15804","428",,,,,,,,,,,,"Gloucester County",288288,0,0,0,0,288288
"G3400170","2010","1","2","New Jersey","34","Hudson County","017",,,,,,,,,,,"35620","35644","408",,,,,,,,,,,,"Hudson County",634266,0,0,0,0,634266
"G3400190","2010","1","2","New Jersey","34","Hunterdon County","019",,,,,,,,,,,"35620","35084","408",,,,,,,,,,,,"Hunterdon County",128349,0,0,0,0,128349
"G3400210","2010","1","2","New Jersey","34","Mercer County","021",,,,,,,,,,,"45940","99999","408",,,,,,,,,,,,"Mercer County",366513,0,0,0,0,366513
"G3400230","2010","1","2","New Jersey","34","Middlesex County","023",,,,,,,,,,,"35620","20764","408",,,,,,,,,,,,"Middlesex County",809858,0,0,0,0,809858
"G3400250","2010","1","2","New Jersey","34","Monmouth County","025",,,,,,,,,,,"35620","20764","408",,,,,,,,,,,,"Monmouth County",630380,0,0,0,0,630380
"G3400270","2010","1","2","New Jersey","34","Morris County","027",,,,,,,,,,,"35620","35084","408",,,,,,,,,,,,"Morris County",492276,0,0,0,0,492276
"G3400290","2010","1","2","New Jersey","34","Ocean County","029",,,,,,,,,,,"35620","20764","408",,,,,,,,,,,,"Ocean County",576567,0,0,0,0,576567
"G3400310","2010","1","2","New Jersey","34","Passaic County","031",,,,,,,,,,,"35620","35644","408",,,,,,,,,,,,"Passaic County",501226,0,0,0,0,501226
"G3400330","2010","1","2","New Jersey","34","Salem County","033",,,,,,,,,,,"37980","48864","428",,,,,,,,,,,,"Salem County",66083,0,0,0,0,66083
"G3400350","2010","1","2","New Jersey","34","Somerset County","035",,,,,,,,,,,"35620","20764","408",,,,,,,,,,,,"Somerset County",323444,0,0,0,0,323444
"G3400370","2010","1","2","New Jersey","34","Sussex County","037",,,,,,,,,,,"35620","35084","408",,,,,,,,,,,,"Sussex County",149265,0,0,0,0,149265
"G3400390","2010","1","2","New Jersey","34","Union County","039",,,,,,,,,,,"35620","35084","408",,,,,,,,,,,,"Union County",536499,0,0,0,0,536499
"G3400410","2010","1","2","New Jersey","34","Warren County","041",,,,,,,,,,,"10900","99999","999",,,,,,,,,,,,"Warren County",108692,0,0,0,0,108692
"G3500010","2010","4","8","New Mexico","35","Bernalillo County","001",,,,,,,,,,,"10740","99999","999",,,,,,,,,,,,"Bernalillo County",662564,0,0,0,0,662564
"G3500030","2010","4","8","New Mexico","35","Catron County","003",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Catron County",3725,0,0,0,0,3725
"G3500050","2010","4","8","New Mexico","35","Chaves County","005",,,,,,,,,,,"40740","99999","999",,,,,,,,,,,,"Chaves County",65645,0,0,0,0,65645
"G3500060","2010","4","8","New Mexico","35","Cibola County","006",,,,,,,,,,,"24380","99999","999",,,,,,,,,,,,"Cibola County",27213,0,0,0,0,27213
"G3500070","2010","4","8","New Mexico","35","Colfax County","007",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Colfax County",13750,0,0,0,0,13750
"G3500090","2010","4","8","New Mexico","35","Curry County","009",,,,,,,,,,,"17580","99999","188",,,,,,,,,,,,"Curry County",48376,0,0,0,0,48376
"G3500110","2010","4","8","New Mexico","35","De Baca County","011",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"De Baca County",2022,0,0,0,0,2022
"G3500130","2010","4","8","New Mexico","35","Dona Ana County","013",,,,,,,,,,,"29740","99999","999",,,,,,,,,,,,"Doña Ana County",209233,0,0,0,0,209233
"G3500150","2010","4","8","New Mexico","35","Eddy County","015",,,,,,,,,,,"16100","99999","999",,,,,,,,,,,,"Eddy County",53829,0,0,0,0,53829
"G3500170","2010","4","8","New Mexico","35","Grant County","017",,,,,,,,,,,"43500","99999","999",,,,,,,,,,,,"Grant County",29514,0,0,0,0,29514
"G3500190","2010","4","8","New Mexico","35","Guadalupe County","019",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Guadalupe County",4687,0,0,0,0,4687
"G3500210","2010","4","8","New Mexico","35","Harding County","021",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Harding County",695,0,0,0,0,695
"G3500230","2010","4","8","New Mexico","35","Hidalgo County","023",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hidalgo County",4894,0,0,0,0,4894
"G3500250","2010","4","8","New Mexico","35","Lea County","025",,,,,,,,,,,"26020","99999","999",,,,,,,,,,,,"Lea County",64727,0,0,0,0,64727
"G3500270","2010","4","8","New Mexico","35","Lincoln County","027",,,,,,,,,,,"40760","99999","999",,,,,,,,,,,,"Lincoln County",20497,0,0,0,0,20497
"G3500280","2010","4","8","New Mexico","35","Los Alamos County","028",,,,,,,,,,,"31060","99999","999",,,,,,,,,,,,"Los Alamos County",17950,0,0,0,0,17950
"G3500290","2010","4","8","New Mexico","35","Luna County","029",,,,,,,,,,,"19700","99999","999",,,,,,,,,,,,"Luna County",25095,0,0,0,0,25095
"G3500310","2010","4","8","New Mexico","35","McKinley County","031",,,,,,,,,,,"23700","99999","999",,,,,,,,,,,,"McKinley County",71492,0,0,0,0,71492
"G3500330","2010","4","8","New Mexico","35","Mora County","033",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Mora County",4881,0,0,0,0,4881
"G3500350","2010","4","8","New Mexico","35","Otero County","035",,,,,,,,,,,"10460","99999","999",,,,,,,,,,,,"Otero County",63797,0,0,0,0,63797
"G3500370","2010","4","8","New Mexico","35","Quay County","037",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Quay County",9041,0,0,0,0,9041
"G3500390","2010","4","8","New Mexico","35","Rio Arriba County","039",,,,,,,,,,,"21580","99999","492",,,,,,,,,,,,"Rio Arriba County",40246,0,0,0,0,40246
"G3500410","2010","4","8","New Mexico","35","Roosevelt County","041",,,,,,,,,,,"38780","99999","188",,,,,,,,,,,,"Roosevelt County",19846,0,0,0,0,19846
"G3500430","2010","4","8","New Mexico","35","Sandoval County","043",,,,,,,,,,,"10740","99999","999",,,,,,,,,,,,"Sandoval County",131561,0,0,0,0,131561
"G3500450","2010","4","8","New Mexico","35","San Juan County","045",,,,,,,,,,,"22140","99999","999",,,,,,,,,,,,"San Juan County",130044,0,0,0,0,130044
"G3500470","2010","4","8","New Mexico","35","San Miguel County","047",,,,,,,,,,,"29780","99999","999",,,,,,,,,,,,"San Miguel County",29393,0,0,0,0,29393
"G3500490","2010","4","8","New Mexico","35","Santa Fe County","049",,,,,,,,,,,"42140","99999","492",,,,,,,,,,,,"Santa Fe County",144170,0,0,0,0,144170
"G3500510","2010","4","8","New Mexico","35","Sierra County","051",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sierra County",11988,0,0,0,0,11988
"G3500530","2010","4","8","New Mexico","35","Socorro County","053",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Socorro County",17866,0,0,0,0,17866
"G3500550","2010","4","8","New Mexico","35","Taos County","055",,,,,,,,,,,"45340","99999","999",,,,,,,,,,,,"Taos County",32937,0,0,0,0,32937
"G3500570","2010","4","8","New Mexico","35","Torrance County","057",,,,,,,,,,,"10740","99999","999",,,,,,,,,,,,"Torrance County",16383,0,0,0,0,16383
"G3500590","2010","4","8","New Mexico","35","Union County","059",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Union County",4549,0,0,0,0,4549
"G3500610","2010","4","8","New Mexico","35","Valencia County","061",,,,,,,,,,,"10740","99999","999",,,,,,,,,,,,"Valencia County",76569,0,0,0,0,76569
"G3600010","2010","1","2","New York","36","Albany County","001",,,,,,,,,,,"10580","99999","104",,,,,,,,,,,,"Albany County",304204,0,0,0,0,304204
"G3600030","2010","1","2","New York","36","Allegany County","003",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Allegany County",48946,0,0,0,0,48946
"G3600050","2010","1","2","New York","36","Bronx County","005",,,,,,,,,,,"35620","35644","408",,,,,,,,,,,,"Bronx County",1385108,0,0,0,0,1385108
"G3600070","2010","1","2","New York","36","Broome County","007",,,,,,,,,,,"13780","99999","999",,,,,,,,,,,,"Broome County",200600,0,0,0,0,200600
"G3600090","2010","1","2","New York","36","Cattaraugus County","009",,,,,,,,,,,"36460","99999","160",,,,,,,,,,,,"Cattaraugus County",80317,0,0,0,0,80317
"G3600110","2010","1","2","New York","36","Cayuga County","011",,,,,,,,,,,"12180","99999","532",,,,,,,,,,,,"Cayuga County",80026,0,0,0,0,80026
"G3600130","2010","1","2","New York","36","Chautauqua County","013",,,,,,,,,,,"27460","99999","999",,,,,,,,,,,,"Chautauqua County",134905,0,0,0,0,134905
"G3600150","2010","1","2","New York","36","Chemung County","015",,,,,,,,,,,"21300","99999","999",,,,,,,,,,,,"Chemung County",88830,0,0,0,0,88830
"G3600170","2010","1","2","New York","36","Chenango County","017",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Chenango County",50477,0,0,0,0,50477
"G3600190","2010","1","2","New York","36","Clinton County","019",,,,,,,,,,,"38460","99999","999",,,,,,,,,,,,"Clinton County",82128,0,0,0,0,82128
"G3600210","2010","1","2","New York","36","Columbia County","021",,,,,,,,,,,"26460","99999","104",,,,,,,,,,,,"Columbia County",63096,0,0,0,0,63096
"G3600230","2010","1","2","New York","36","Cortland County","023",,,,,,,,,,,"18660","99999","296",,,,,,,,,,,,"Cortland County",49336,0,0,0,0,49336
"G3600250","2010","1","2","New York","36","Delaware County","025",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Delaware County",47980,0,0,0,0,47980
"G3600270","2010","1","2","New York","36","Dutchess County","027",,,,,,,,,,,"39100","99999","408",,,,,,,,,,,,"Dutchess County",297488,0,0,0,0,297488
"G3600290","2010","1","2","New York","36","Erie County","029",,,,,,,,,,,"15380","99999","160",,,,,,,,,,,,"Erie County",919040,0,0,0,0,919040
"G3600310","2010","1","2","New York","36","Essex County","031",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Essex County",39370,0,0,0,0,39370
"G3600330","2010","1","2","New York","36","Franklin County","033",,,,,,,,,,,"31660","99999","999",,,,,,,,,,,,"Franklin County",51599,0,0,0,0,51599
"G3600350","2010","1","2","New York","36","Fulton County","035",,,,,,,,,,,"24100","99999","104",,,,,,,,,,,,"Fulton County",55531,0,0,0,0,55531
"G3600370","2010","1","2","New York","36","Genesee County","037",,,,,,,,,,,"12860","99999","464",,,,,,,,,,,,"Genesee County",60079,0,0,0,0,60079
"G3600390","2010","1","2","New York","36","Greene County","039",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Greene County",49221,0,0,0,0,49221
"G3600410","2010","1","2","New York","36","Hamilton County","041",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hamilton County",4836,0,0,0,0,4836
"G3600430","2010","1","2","New York","36","Herkimer County","043",,,,,,,,,,,"46540","99999","999",,,,,,,,,,,,"Herkimer County",64519,0,0,0,0,64519
"G3600450","2010","1","2","New York","36","Jefferson County","045",,,,,,,,,,,"48060","99999","999",,,,,,,,,,,,"Jefferson County",116229,0,0,0,0,116229
"G3600470","2010","1","2","New York","36","Kings County","047",,,,,,,,,,,"35620","35644","408",,,,,,,,,,,,"Kings County",2504700,0,0,0,0,2504700
"G3600490","2010","1","2","New York","36","Lewis County","049",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Lewis County",27087,0,0,0,0,27087
"G3600510","2010","1","2","New York","36","Livingston County","051",,,,,,,,,,,"40380","99999","464",,,,,,,,,,,,"Livingston County",65393,0,0,0,0,65393
"G3600530","2010","1","2","New York","36","Madison County","053",,,,,,,,,,,"45060","99999","532",,,,,,,,,,,,"Madison County",73442,0,0,0,0,73442
"G3600550","2010","1","2","New York","36","Monroe County","055",,,,,,,,,,,"40380","99999","464",,,,,,,,,,,,"Monroe County",744344,0,0,0,0,744344
"G3600570","2010","1","2","New York","36","Montgomery County","057",,,,,,,,,,,"11220","99999","104",,,,,,,,,,,,"Montgomery County",50219,0,0,0,0,50219
"G3600590","2010","1","2","New York","36","Nassau County","059",,,,,,,,,,,"35620","35004","408",,,,,,,,,,,,"Nassau County",1339532,0,0,0,0,1339532
"G3600610","2010","1","2","New York","36","New York County","061",,,,,,,,,,,"35620","35644","408",,,,,,,,,,,,"New York County",1585873,0,0,0,0,1585873
"G3600630","2010","1","2","New York","36","Niagara County","063",,,,,,,,,,,"15380","99999","160",,,,,,,,,,,,"Niagara County",216469,0,0,0,0,216469
"G3600650","2010","1","2","New York","36","Oneida County","065",,,,,,,,,,,"46540","99999","999",,,,,,,,,,,,"Oneida County",234878,0,0,0,0,234878
"G3600670","2010","1","2","New York","36","Onondaga County","067",,,,,,,,,,,"45060","99999","532",,,,,,,,,,,,"Onondaga County",467026,0,0,0,0,467026
"G3600690","2010","1","2","New York","36","Ontario County","069",,,,,,,,,,,"40380","99999","464",,,,,,,,,,,,"Ontario County",107931,0,0,0,0,107931
"G3600710","2010","1","2","New York","36","Orange County","071",,,,,,,,,,,"39100","99999","408",,,,,,,,,,,,"Orange County",372813,0,0,0,0,372813
"G3600730","2010","1","2","New York","36","Orleans County","073",,,,,,,,,,,"40380","99999","464",,,,,,,,,,,,"Orleans County",42883,0,0,0,0,42883
"G3600750","2010","1","2","New York","36","Oswego County","075",,,,,,,,,,,"45060","99999","532",,,,,,,,,,,,"Oswego County",122109,0,0,0,0,122109
"G3600770","2010","1","2","New York","36","Otsego County","077",,,,,,,,,,,"36580","99999","999",,,,,,,,,,,,"Otsego County",62259,0,0,0,0,62259
"G3600790","2010","1","2","New York","36","Putnam County","079",,,,,,,,,,,"35620","35644","408",,,,,,,,,,,,"Putnam County",99710,0,0,0,0,99710
"G3600810","2010","1","2","New York","36","Queens County","081",,,,,,,,,,,"35620","35644","408",,,,,,,,,,,,"Queens County",2230722,0,0,0,0,2230722
"G3600830","2010","1","2","New York","36","Rensselaer County","083",,,,,,,,,,,"10580","99999","104",,,,,,,,,,,,"Rensselaer County",159429,0,0,0,0,159429
"G3600850","2010","1","2","New York","36","Richmond County","085",,,,,,,,,,,"35620","35644","408",,,,,,,,,,,,"Richmond County",468730,0,0,0,0,468730
"G3600870","2010","1","2","New York","36","Rockland County","087",,,,,,,,,,,"35620","35644","408",,,,,,,,,,,,"Rockland County",311687,0,0,0,0,311687
